Date,Year,Peak Chart Position,Artist - Source Database,Artist - Modified,Title - Source Database,Title - Modified,Genre,Duration,streaming platform,Original Record Label & Catalog No.,Suggested Filename,Search,id
9/17/2005,2005,68,Audioslave,Audioslave,Doesn’t Remind Me,Doesn't Remind Me,"['british invasion', 'bubblegum pop', 'merseybeat', 'rock-and-roll']",4:15,Spotify,Epic,Audioslave--Doesn't Remind Me (2005),https://www.google.com/search?q=%22Audioslave%22+%22Doesn%27t Remind Me%22&ie=utf-8&oe=utf-8,1767
9/17/2005,2005,92,50 Cent,50 Cent,Outta Control,Outta Control,"['blues', 'chicago blues', 'delta blues', 'traditional blues']",3:21,Spotify,Shady/Aftermath,50 Cent--Outta Control (2005),https://www.google.com/search?q=%2250 Cent%22+%22Outta Control%22&ie=utf-8&oe=utf-8,1768
9/24/2005,2005,13,Three 6 Mafia Featuring Young Buck & Eightball & MJG,Three 6 Mafia,Stay Fly,Stay Fly,"['country', 'oklahoma country']",3:58,Spotify,Hypnotize Minds 80076 (Columbia),Three 6 Mafia--Stay Fly (2005),https://www.google.com/search?q=%22Three 6 Mafia%22+%22Stay Fly%22&ie=utf-8&oe=utf-8,1769
9/24/2005,2005,15,"Dem Franchize Boyz Featuring Jermaine Dupri, Da Brat & Bow Wow",Dem Franchize Boyz,I Think They Like Me,I Think They Like Me,"['blues', 'blues rock', 'classic rock', 'electric blues', 'jazz blues', 'soul blues', 'traditional blues']",4:43,Spotify,So So Def 40586,Dem Franchize Boyz--I Think They Like Me (2005),https://www.google.com/search?q=%22Dem Franchize Boyz%22+%22I Think They Like Me%22&ie=utf-8&oe=utf-8,1770
9/24/2005,2005,19,Ashlee Simpson,Ashlee Simpson,Boyfriend,Boyfriend,"['classic soul', 'motown', 'quiet storm', 'soul', 'soul blues', 'southern soul']",3:01,Spotify,Geffen 005574,Ashlee Simpson--Boyfriend (2005),https://www.google.com/search?q=%22Ashlee Simpson%22+%22Boyfriend%22&ie=utf-8&oe=utf-8,1771
9/24/2005,2005,31,Lil’ Kim,Lil' Kim,Lighters Up,Lighters Up,[],4:04,Spotify,Queen Bee 94000 (Atlantic),Lil' Kim--Lighters Up (2005),https://www.google.com/search?q=%22Lil%27 Kim%22+%22Lighters Up%22&ie=utf-8&oe=utf-8,1772
9/24/2005,2005,31,Dierks Bentley,Dierks Bentley,Come A Little Closer,Come a Little Closer,,4:42,Spotify,Capitol,Dierks Bentley--Come a Little Closer (2005),https://www.google.com/search?q=%22Dierks Bentley%22+%22Come a Little Closer%22&ie=utf-8&oe=utf-8,1773
9/24/2005,2005,42,Rascal Flatts,Rascal Flatts,Skin (Sarabeth),Skin (Sarabeth),[],4:21,Spotify,Lyric Street Digital,Rascal Flatts--Skin (Sarabeth) (2005),https://www.google.com/search?q=%22Rascal Flatts%22+%22Skin%22&ie=utf-8&oe=utf-8,1774
9/24/2005,2005,63,Lonestar,Lonestar,You’re Like Comin’ Home,You're Like Comin' Home,"['brill building pop', 'classic soul', 'motown', 'rhythm and blues', 'southern soul']",4:02,Spotify,BNA,Lonestar--You're Like Comin' Home (2005),https://www.google.com/search?q=%22Lonestar%22+%22You%27re Like Comin%27 Home%22&ie=utf-8&oe=utf-8,1775
9/24/2005,2005,78,Marcos Hernandez,Marcos Hernandez,If You Were Mine,If You Were Mine,"['funk', 'hip hop', 'neo soul', 'r&b', 'soul', 'urban contemporary']",3:39,Spotify,Ultrax Digital,Marcos Hernandez--If You Were Mine (2005),https://www.google.com/search?q=%22Marcos Hernandez%22+%22If You Were Mine%22&ie=utf-8&oe=utf-8,1776
10/1/2005,2005,1,D4L,D4L,Laffy Taffy,Laffy Taffy,"['adult standards', 'brill building pop', 'classic soul', 'disco', 'funk', 'mellow gold', 'motown', 'quiet storm', 'soft rock', 'soul']",3:44,Spotify,DeeMoney 68009,D4L--Laffy Taffy (2005),https://www.google.com/search?q=%22D4L%22+%22Laffy Taffy%22&ie=utf-8&oe=utf-8,1777
10/1/2005,2005,34,Alicia Keys,Alicia Keys,Unbreakable,Unbreakable,"['atl hip hop', 'pop rap', 'rap', 'trap']",4:12,Spotify,J Records 74526,Alicia Keys--Unbreakable (2005),https://www.google.com/search?q=%22Alicia Keys%22+%22Unbreakable%22&ie=utf-8&oe=utf-8,1778
10/1/2005,2005,55,Santana Featuring Michelle Branch & The Wreckers,Santana,I’m Feeling You,I'm Feeling You,"['dance pop', 'pop', 'pop rap']",4:09,Spotify,Arista,Santana--I'm Feeling You (2005),https://www.google.com/search?q=%22Santana%22+%22I%27m Feeling You%22&ie=utf-8&oe=utf-8,1779
10/1/2005,2005,59,Coldplay,Coldplay,Fix You,Fix You,"['detroit hip hop', 'g funk', 'hip hop', 'rap']",4:37,Spotify,Capitol,Coldplay--Fix You (2005),https://www.google.com/search?q=%22Coldplay%22+%22Fix You%22&ie=utf-8&oe=utf-8,1780
10/1/2005,2005,64,Sheryl Crow,Sheryl Crow,Good Is Good,Good Is Good,"['adult standards', 'motown', 'quiet storm', 'soul']",4:19,Spotify,A&M,Sheryl Crow--Good Is Good (2005),https://www.google.com/search?q=%22Sheryl Crow%22+%22Good Is Good%22&ie=utf-8&oe=utf-8,1781
10/1/2005,2005,68,Switchfoot,Switchfoot,Stars,Stars,"['dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",3:57,Spotify,Columbia Album Cut,Switchfoot--Stars (2005),https://www.google.com/search?q=%22Switchfoot%22+%22Stars%22&ie=utf-8&oe=utf-8,1782
10/1/2005,2005,92,John Mayer Trio,John Mayer Trio,Who Did You Think I Was,Who Did You Think I Was,"['art rock', 'canterbury scene', 'german rock', 'jazz fusion', 'krautrock', 'progressive rock', 'psychedelic rock', 'space rock', 'symphonic rock']",2:53,Spotify,Aware,John Mayer Trio--Who Did You Think I Was (2005),https://www.google.com/search?q=%22John Mayer Trio%22+%22Who Did You Think I Was%22&ie=utf-8&oe=utf-8,1783
10/1/2005,2005,95,Tommy Lee,Tommy Lee,Good Times,Good Times,['australian hip hop'],3:06,Spotify,TL Educational Services,Tommy Lee--Good Times (2005),https://www.google.com/search?q=%22Tommy Lee%22+%22Good Times%22&ie=utf-8&oe=utf-8,1784
10/8/2005,2005,11,Ray J,Ray J,One Wish,One Wish,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",3:58,Spotify,Knockout 87546,Ray J--One Wish (2005),https://www.google.com/search?q=%22Ray J%22+%22One Wish%22&ie=utf-8&oe=utf-8,1785
10/8/2005,2005,17,Trina Featuring Kelly Rowland,Trina,Here We Go,Here We Go,['rap'],3:50,Spotify,Slip-N-Slide (Atlantic),Trina--Here We Go (2005),https://www.google.com/search?q=%22Trina%22+%22Here We Go%22&ie=utf-8&oe=utf-8,1786
10/8/2005,2005,30,Keyshia Cole,Keyshia Cole,I Should Have Cheated,I Should Have Cheated,"['dance pop', 'pop', 'pop rap', 'r&b']",5:27,Spotify,A&M,Keyshia Cole--I Should Have Cheated (2005),https://www.google.com/search?q=%22Keyshia Cole%22+%22I Should Have Cheated%22&ie=utf-8&oe=utf-8,1787
10/8/2005,2005,36,Goo Goo Dolls,Goo Goo Dolls,Better Days,Better Days,"['adult standards', 'jazz blues', 'soul', 'soul blues', 'torch song', 'vocal jazz']",3:35,Spotify,Warner Bros. Digital,Goo Goo Dolls--Better Days (2005),https://www.google.com/search?q=%22Goo Goo Dolls%22+%22Better Days%22&ie=utf-8&oe=utf-8,1788
10/8/2005,2005,37,Kenny Chesney,Kenny Chesney,Who You’d Be Today,Who You'd Be Today,['texas country'],4:01,Spotify,BNA,Kenny Chesney--Who You'd Be Today (2005),https://www.google.com/search?q=%22Kenny Chesney%22+%22Who You%27d Be Today%22&ie=utf-8&oe=utf-8,1789
10/8/2005,2005,45,Faith Hill,Faith Hill,Like We Never Loved At All,Like We Never Loved At All,['deep talent show'],4:22,Spotify,Warner-Curb,Faith Hill--Like We Never Loved At All (2005),https://www.google.com/search?q=%22Faith Hill%22+%22Like We Never Loved At All%22&ie=utf-8&oe=utf-8,1790
10/8/2005,2005,53,Bon Jovi,Bon Jovi,Have A Nice Day,Have a Nice Day,"['australian electropop', 'edm', 'indietronica']",3:39,Spotify,Island,Bon Jovi--Have a Nice Day (2005),https://www.google.com/search?q=%22Bon Jovi%22+%22Have a Nice Day%22&ie=utf-8&oe=utf-8,1791
10/8/2005,2005,60,Death Cab For Cutie,Death Cab for Cutie,Soul Meets Body,Soul Meets Body,"['bahamian pop', 'deep disco', 'disco', 'funk', 'post-disco']",3:50,Spotify,Atlantic,Death Cab for Cutie--Soul Meets Body (2005),https://www.google.com/search?q=%22Death Cab for Cutie%22+%22Soul Meets Body%22&ie=utf-8&oe=utf-8,1792
10/8/2005,2005,75,Neal McCoy,Neal McCoy,Billy’s Got His Beer Goggles On,Billy's Got His Beer Goggles On,"['pop rap', 'rap']",3:38,Spotify,903 Records 58625,Neal McCoy--Billy's Got His Beer Goggles On (2005),https://www.google.com/search?q=%22Neal McCoy%22+%22Billy%27s Got His Beer Goggles On%22&ie=utf-8&oe=utf-8,1793
10/8/2005,2005,86,Ryan Cabrera,Ryan Cabrera,Shine On,Shine On,"['brill building pop', 'chicago soul', 'doo-wop', 'rhythm and blues']",3:05,Spotify,E.V.L.A. (Atlantic),Ryan Cabrera--Shine On (2005),https://www.google.com/search?q=%22Ryan Cabrera%22+%22Shine On%22&ie=utf-8&oe=utf-8,1794
10/8/2005,2005,95,Disturbed,Disturbed,Stricken,Stricken,[],4:05,Spotify,Reprise Digital,Disturbed--Stricken (2005),https://www.google.com/search?q=%22Disturbed%22+%22Stricken%22&ie=utf-8&oe=utf-8,1795
10/15/2005,2005,6,Juelz Santana,Juelz Santana,There It Go! (The Whistle Song),There It Go (The Whistle Song),"['classic uk pop', 'folk', 'folk rock', 'mellow gold', 'singer-songwriter', 'traditional folk']",3:00,Spotify,Def Jam 005462,Juelz Santana--There It Go (The Whistle Song) (2005),https://www.google.com/search?q=%22Juelz Santana%22+%22There It Go%22&ie=utf-8&oe=utf-8,1796
10/15/2005,2005,32,Joe Nichols,Joe Nichols,Tequila Makes Her Clothes Fall Off,Tequila Makes Her Clothes Fall Off,"['mellow gold', 'new wave pop', 'soft rock']",3:03,Spotify,Universal South 005572,Joe Nichols--Tequila Makes Her Clothes Fall Off (2005),https://www.google.com/search?q=%22Joe Nichols%22+%22Tequila Makes Her Clothes Fall Off%22&ie=utf-8&oe=utf-8,1797
10/15/2005,2005,55,Toby Keith,Toby Keith,Big Blue Note,Big Blue Note,,2:57,Spotify,DreamWorks,Toby Keith--Big Blue Note (2005),https://www.google.com/search?q=%22Toby Keith%22+%22Big Blue Note%22&ie=utf-8&oe=utf-8,1798
10/15/2005,2005,64,Korn,Korn,Twisted Transistor,Twisted Transistor,,3:02,Spotify,Virgin Digital,Korn--Twisted Transistor (2005),https://www.google.com/search?q=%22Korn%22+%22Twisted Transistor%22&ie=utf-8&oe=utf-8,1799
10/15/2005,2005,65,Ricky Martin Featuring Fat Joe & Amerie,Ricky Martin,I Don’t Care,I Don't Care,"['adult standards', 'brill building pop', 'bubblegum pop', 'lounge', 'mellow gold', 'motown', 'rock-and-roll', 'rockabilly', 'soul']",3:48,Spotify,Columbia 80236 & 80358,Ricky Martin--I Don't Care (2005),https://www.google.com/search?q=%22Ricky Martin%22+%22I Don%27t Care%22&ie=utf-8&oe=utf-8,1800
10/15/2005,2005,81,YoungBloodz,YoungBloodZ,Presidential,Presidential,"['brill building pop', 'british invasion', 'bubblegum pop', 'classic garage rock', 'classic uk pop', 'folk rock', 'merseybeat', 'rock-and-roll']",4:02,Spotify,Ghet-O-Vision/LaFace 71217,YoungBloodZ--Presidential (2005),https://www.google.com/search?q=%22YoungBloodZ%22+%22Presidential%22&ie=utf-8&oe=utf-8,1801
10/22/2005,2005,1,Mariah Carey,Mariah Carey,Don’t Forget About Us,Don't Forget About Us,['deep northern soul'],3:53,Spotify,Island 006059,Mariah Carey--Don't Forget About Us (2005),https://www.google.com/search?q=%22Mariah Carey%22+%22Don%27t Forget About Us%22&ie=utf-8&oe=utf-8,1802
10/22/2005,2005,5,"Pussycat Dolls, The",Pussycat Dolls,Stickwitu,Stickwitu,"['alternative rock', 'neo mellow', 'pop rock', 'post-grunge']",3:27,Spotify,A&M Digital,Pussycat Dolls--Stickwitu (2005),https://www.google.com/search?q=%22Pussycat Dolls%22+%22Stickwitu%22&ie=utf-8&oe=utf-8,1803
10/22/2005,2005,36,Rihanna,Rihanna,If It’s Lovin’ You Want,If It's Lovin' You Want,[],3:27,Spotify,SRP/Def Jam 005342,Rihanna--If It's Lovin' You Want (2005),https://www.google.com/search?q=%22Rihanna%22+%22If It%27s Lovin%27 You Want%22&ie=utf-8&oe=utf-8,1804
10/22/2005,2005,37,INXS,INXS,Pretty Vegas,Pretty Vegas,"['classical performance', 'orchestral performance']",3:26,Spotify,Epic,INXS--Pretty Vegas (2005),https://www.google.com/search?q=%22INXS%22+%22Pretty Vegas%22&ie=utf-8&oe=utf-8,1805
10/22/2005,2005,39,Billy Currington,Billy Currington,Must Be Doin’ Somethin’ Right,Must Be Doin' Somethin' Right,"['album rock', 'classic rock', 'folk rock', 'mellow gold', 'piano rock', 'rock', 'singer-songwriter', 'soft rock']",4:05,Spotify,Mercury Digital,Billy Currington--Must Be Doin' Somethin' Right (2005),https://www.google.com/search?q=%22Billy Currington%22+%22Must Be Doin%27 Somethin%27 Right%22&ie=utf-8&oe=utf-8,1806
10/22/2005,2005,59,Garth Brooks,Garth Brooks,Good Ride Cowboy,Good Ride Cowboy,[],3:22,Spotify,Pearl Promo Single,Garth Brooks--Good Ride Cowboy (2005),https://www.google.com/search?q=%22Garth Brooks%22+%22Good Ride Cowboy%22&ie=utf-8&oe=utf-8,1807
10/22/2005,2005,98,"Strokes, The",Strokes,Juicebox,Juicebox,"['dance pop', 'hip hop', 'hip pop', 'pop', 'pop rap', 'r&b', 'urban contemporary']",3:16,Spotify,RCA Digital,Strokes--Juicebox (2005),https://www.google.com/search?q=%22Strokes%22+%22Juicebox%22&ie=utf-8&oe=utf-8,1808
10/29/2005,2005,26,Kanye West Featuring Adam Levine,Kanye West,Heard ‘Em Say,Heard 'Em Say,"['album rock', 'art rock', 'british invasion', 'classic rock', 'folk rock', 'hard rock', 'mellow gold', 'protopunk', 'rock', 'roots rock']",3:23,Spotify,Roc-A-Fella/Def Jam 005794,Kanye West--Heard 'Em Say (2005),https://www.google.com/search?q=%22Kanye West%22+%22Heard %27Em Say%22&ie=utf-8&oe=utf-8,1809
10/29/2005,2005,46,Little Big Town,Little Big Town,Boondocks,Boondocks,['soft rock'],4:04,Spotify,Equity Digital,Little Big Town--Boondocks (2005),https://www.google.com/search?q=%22Little Big Town%22+%22Boondocks%22&ie=utf-8&oe=utf-8,1810
10/29/2005,2005,67,Chris Cagle,Chris Cagle,Miss Me Baby,Miss Me Baby,"['art rock', 'brill building pop', 'british folk', 'british invasion', 'classic rock', 'classic uk pop', 'folk', 'folk rock', 'glam rock', 'mellow gold', 'protopunk', 'psychedelic folk', 'psychedelic rock', 'rock', 'roots rock', 'scottish singer-songwriter', 'singer-songwriter', 'soft rock', 'traditional folk']",3:52,Spotify,Capitol,Chris Cagle--Miss Me Baby (2005),https://www.google.com/search?q=%22Chris Cagle%22+%22Miss Me Baby%22&ie=utf-8&oe=utf-8,1811
10/29/2005,2005,71,Depeche Mode,Depeche Mode,Precious,Precious,"['permanent wave', 'pop']",4:10,Spotify,Sire/Mute 42831,Depeche Mode--Precious (2005),https://www.google.com/search?q=%22Depeche Mode%22+%22Precious%22&ie=utf-8&oe=utf-8,1812
10/29/2005,2005,90,Nine Inch Nails,Nine Inch Nails,Only,Only,"['atl hip hop', 'dirty south rap', 'hip hop', 'rap', 'southern hip hop']",4:23,Spotify,Nothing 005465,Nine Inch Nails--Only (2005),https://www.google.com/search?q=%22Nine Inch Nails%22+%22Only%22&ie=utf-8&oe=utf-8,1813
10/29/2005,2005,96,Ciara,Ciara,And I,And I,"['conscious hip hop', 'hip hop', 'nc hip hop', 'pop rap', 'rap']",3:53,Spotify,Sho’nuff-MusicLine/LaFace,Ciara--And I (2005),https://www.google.com/search?q=%22Ciara%22+%22And I%22&ie=utf-8&oe=utf-8,1814
11/5/2005,2005,7,Madonna,Madonna,Hung Up,Hung Up,"['candy pop', 'dance rock', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'power pop', 'rock']",3:23,Spotify,Warner Bros. 42845,Madonna--Hung Up (2005),https://www.google.com/search?q=%22Madonna%22+%22Hung Up%22&ie=utf-8&oe=utf-8,1815
11/5/2005,2005,9,Fall Out Boy,Fall Out Boy,"Dance, Dance","Dance, Dance","['disco', 'funk', 'new jack swing', 'post-disco', 'quiet storm', 'urban contemporary']",3:00,Spotify,Fueled By Raman/Island,"Fall Out Boy--Dance, Dance (2005)",https://www.google.com/search?q=%22Fall Out Boy%22+%22Dance%2C Dance%22&ie=utf-8&oe=utf-8,1816
11/5/2005,2005,21,Gwen Stefani,Gwen Stefani,Luxurious,Luxurious,['thai pop'],4:22,Spotify,Interscope 005823,Gwen Stefani--Luxurious (2005),https://www.google.com/search?q=%22Gwen Stefani%22+%22Luxurious%22&ie=utf-8&oe=utf-8,1817
11/5/2005,2005,22,Ashlee Simpson,Ashlee Simpson,L.O.V.E.,L.O.V.E.,"['dance pop', 'pop', 'post-teen pop', 'viral pop']",2:33,Spotify,Geffen Digital,Ashlee Simpson--L.O.V.E. (2005),https://www.google.com/search?q=%22Ashlee Simpson%22+%22L.O.V.E.%22&ie=utf-8&oe=utf-8,1818
11/5/2005,2005,30,Trace Adkins,Trace Adkins,Honky Tonk Badonkadonk,Honky Tonk Badonkadonk,"['canadian contemporary r&b', 'canadian pop', 'pop']",4:01,Spotify,Capitol,Trace Adkins--Honky Tonk Badonkadonk (2005),https://www.google.com/search?q=%22Trace Adkins%22+%22Honky Tonk Badonkadonk%22&ie=utf-8&oe=utf-8,1819
11/5/2005,2005,41,Chamillionaire Featuring Lil’ Flip,Chamillionaire,Turn It Up,Turn It Up,"['adult standards', 'classic uk pop', 'folk', 'folk rock', 'mellow gold', 'singer-songwriter', 'soft rock']",4:09,Spotify,Universal 005425,Chamillionaire--Turn It Up (2005),https://www.google.com/search?q=%22Chamillionaire%22+%22Turn It Up%22&ie=utf-8&oe=utf-8,1820
11/5/2005,2005,42,Shakira,Shakira,Don’t Bother,Don't Bother,"['adult standards', 'country rock', 'folk', 'folk rock', 'mellow gold', 'soft rock']",4:17,Spotify,Epic Album Cut,Shakira--Don't Bother (2005),https://www.google.com/search?q=%22Shakira%22+%22Don%27t Bother%22&ie=utf-8&oe=utf-8,1821
11/5/2005,2005,49,Pharrell Featuring Gwen Stefani,Pharrell,Can I Have It Like That,Can I Have It Like That,"['pop', 'post-teen pop']",3:59,Spotify,Star Trak 005660,Pharrell--Can I Have It Like That (2005),https://www.google.com/search?q=%22Pharrell%22+%22Can I Have It Like That%22&ie=utf-8&oe=utf-8,1822
11/5/2005,2005,54,George Strait,George Strait,She Let Herself Go,She Let Herself Go,"['smooth jazz', 'smooth saxophone']",3:18,Spotify,MCA Nashville,George Strait--She Let Herself Go (2005),https://www.google.com/search?q=%22George Strait%22+%22She Let Herself Go%22&ie=utf-8&oe=utf-8,1823
11/5/2005,2005,57,System Of A Down,System of A Down,Hypnotize,Hypnotize,"['classic soul', 'motown', 'rhythm and blues', 'soul', 'southern soul']",3:09,Spotify,American Digital (Warner Bros),System of A Down--Hypnotize (2005),https://www.google.com/search?q=%22System of A Down%22+%22Hypnotize%22&ie=utf-8&oe=utf-8,1824
11/5/2005,2005,65,50 Cent,50 Cent,Hustler’s Ambition,Hustler's Ambition,"['contemporary country', 'country', 'country road', 'oklahoma country']",4:03,Spotify,G-Unit 005848,50 Cent--Hustler's Ambition (2005),https://www.google.com/search?q=%2250 Cent%22+%22Hustler%27s Ambition%22&ie=utf-8&oe=utf-8,1825
11/12/2005,2005,1,James Blunt,James Blunt,You’re Beautiful,You're Beautiful,"['atl hip hop', 'pop rap', 'rap', 'trap']",3:24,Spotify,Custard (Atlantic),James Blunt--You're Beautiful (2005),https://www.google.com/search?q=%22James Blunt%22+%22You%27re Beautiful%22&ie=utf-8&oe=utf-8,1826
11/12/2005,2005,20,50 Cent,50 Cent,Window Shopper,Window Shopper,"['dance rock', 'dusseldorf electronic', 'electro', 'krautrock', 'new romantic', 'new wave', 'proto-techno', 'synthpop']",3:17,Spotify,G-Unit 005848,50 Cent--Window Shopper (2005),https://www.google.com/search?q=%2250 Cent%22+%22Window Shopper%22&ie=utf-8&oe=utf-8,1827
11/12/2005,2005,60,Avenged Sevenfold,Avenged Sevenfold,Bat Country,Bat Country,"['adult standards', 'classic country pop', 'folk', 'folk rock', 'mellow gold', 'soft rock']",5:11,Spotify,Hopeless (Warner Bros.),Avenged Sevenfold--Bat Country (2005),https://www.google.com/search?q=%22Avenged Sevenfold%22+%22Bat Country%22&ie=utf-8&oe=utf-8,1828
11/12/2005,2005,68,Foo Fighters,Foo Fighters,DOA,DOA,"['bubblegum dance', 'diva house', 'eurodance', 'europop', 'german techno', 'hip house']",4:12,Spotify,Roswell/RCA,Foo Fighters--DOA (2005),https://www.google.com/search?q=%22Foo Fighters%22+%22DOA%22&ie=utf-8&oe=utf-8,1829
11/19/2005,2005,1,Beyonce Featuring Slim Thug,Beyonce,Check On It,Check on It,['hi-nrg'],3:30,Spotify,Columbia 77047,Beyonce--Check on It (2005),https://www.google.com/search?q=%22Beyonce%22+%22Check on It%22&ie=utf-8&oe=utf-8,1830
11/19/2005,2005,1,"Nelly Featuring Paul Wall, Ali & Gipp",Nelly,Grillz,Grillz,"['adult standards', 'brill building pop', 'classic girl group', 'disco', 'funk', 'motown', 'quiet storm', 'soul']",4:30,Spotify,Fo’ Reel/Derrty 005897,Nelly--Grillz (2005),https://www.google.com/search?q=%22Nelly%22+%22Grillz%22&ie=utf-8&oe=utf-8,1831
11/19/2005,2005,20,Carrie Underwood,Carrie Underwood,"Jesus, Take The Wheel","Jesus, Take the Wheel","['contemporary country', 'country', 'country dawn', 'country road']",3:47,Spotify,Arista Nashville Digital,"Carrie Underwood--Jesus, Take the Wheel (2005)",https://www.google.com/search?q=%22Carrie Underwood%22+%22Jesus%2C Take the Wheel%22&ie=utf-8&oe=utf-8,1832
11/19/2005,2005,32,Lil’ Wayne,Lil' Wayne,Fireman,Fireman,"['dance pop', 'dance rock', 'disco', 'europop', 'girl group', 'hi-nrg', 'mellow gold', 'motown', 'new wave pop', 'quiet storm', 'soft rock']",4:23,Spotify,Cash Money 005621,Lil' Wayne--Fireman (2005),https://www.google.com/search?q=%22Lil%27 Wayne%22+%22Fireman%22&ie=utf-8&oe=utf-8,1833
11/19/2005,2005,72,Shinedown,Shinedown,Save Me,Save Me,"['adult standards', 'ballroom', 'easy listening', 'lounge']",3:31,Spotify,Atlantic Digital,Shinedown--Save Me (2005),https://www.google.com/search?q=%22Shinedown%22+%22Save Me%22&ie=utf-8&oe=utf-8,1834
